R,S,T,U,V,W,label
525.8860351783408,706.8800043047821,671.7320577708482,645.1697498135342,597.1354470564521,818.307045189061,polyester
42.49326248009824,484.9031440393677,167.77270759572102,0.0,321.3542813725476,268.86037903589533,denim
0.0,0.0,267.7050200036067,453.2983119182108,433.29698509791217,494.451343708596,cotton
0.0,43.039935893369936,0.0,63.95810289241526,0.0,0.0,denim
350.17860617104736,687.1635084889386,644.4971687434353,571.816642474125,726.4319942806748,337.42828219346285,polyester
0.0,33.95490985918826,0.0,0.0,0.0,252.94995859619937,denim
29.39215531543212,365.8506269535561,301.99241941100524,408.30117118499413,228.89515784503362,480.1214235671922,cotton
254.09859714152998,130.43505411636824,87.9016168552266,141.92827056862285,0.0,90.78299731039709,denim
105.90721672140724,140.38733651069143,406.2157084772698,112.18135599060415,319.9532138364207,134.28853965451907,denim
1000.0,912.2320258240209,872.8660481044076,997.1369632447397,985.2314829074147,1000.0,polyester
437.94411324049867,409.3352686236904,299.19201785226784,596.7828245500802,526.6008339520216,676.7209324406763,cotton
914.912244080546,1000.0,863.7328204611358,966.4320292066112,1000.0,946.2455568270898,polyester
628.6307822349897,848.0065107997762,707.304459423374,718.1798279352442,641.5206222621682,1000.0,polyester
169.42390505615631,137.5467789665101,160.63005363927675,14.301150622808251,101.44470755974999,17.36553430668281,denim
907.8925362475387,612.479993683749,857.0845902277446,970.6181083971438,1000.0,1000.0,polyester
7.15897629264083,0.0,0.0,284.95343599809445,304.1306183080882,82.80100132753354,denim
180.70908946710875,268.9783361143133,0.0,78.16106853187233,0.0,0.0,denim
257.91272764666314,0.0,253.86347013626545,468.85334229102966,0.0,120.79506024383193,cotton
573.325055961692,294.818896546878,937.1198696451636,748.133838430338,781.8941589639466,1000.0,polyester
0.0,76.17571942947954,88.72498843797817,134.9820104366949,245.34036550790165,0.0,denim
236.2163226224607,631.3587614996825,586.1926262375789,877.8777519563318,578.4748731252248,600.4126414562816,cotton
130.31251178122872,89.19790605002514,252.5846604079668,361.87169207608684,176.47404892413556,171.84458162765372,denim
246.50631463950094,164.15265623789034,276.4403088904382,517.1529019785096,30.352509372616538,259.665063830267,cotton
262.0090555801155,119.82020179136742,304.6073681737108,321.0946996741434,385.6319714017008,631.9983527335447,cotton
539.1480783589241,671.023532233316,693.2921544169004,991.8801031015296,351.79781331343054,719.7972323568738,polyester
838.8747914965378,994.6686484581853,977.5550220607626,826.1270419417115,889.024397315995,770.9094513745886,polyester
478.40901928050357,152.55550861228704,536.1041856057097,430.785549244424,124.85795113619946,609.7468075740178,cotton
306.12629857068987,262.4369214728912,193.39577560738712,0.0,274.35212610341637,0.0,denim
363.1535871420674,309.8330071431577,148.7358676353652,280.39783345814277,508.6999990634356,565.1089792669484,cotton
231.92716163976817,576.5213244185986,411.17982302905847,276.9851569801611,509.96952614701553,586.2457597283569,cotton
620.611339169773,509.9287688996651,443.85430537483836,549.6043227433304,264.8169461667454,426.45970807056926,cotton
471.9519519558447,724.7442250614886,562.4268703567468,489.50620943685703,663.8588976610414,711.4764190927498,polyester
845.6890918432609,826.0696565605131,992.0099504722721,1000.0,1000.0,804.5913426878708,polyester
93.91343725256237,215.8704744068391,0.0,154.73822074426107,132.68935123250446,101.42432331683457,denim
65.23334144432681,0.0,105.28338394124769,458.09216968352104,280.2752932900189,39.97183568431787,denim
474.0535053429859,535.9958147558294,679.7251568204977,663.1722561232398,744.4185410641892,696.034099497963,polyester
89.07476586508822,0.0,0.0,345.48690255245367,0.0,0.0,denim
157.9445298446573,381.63060902220184,540.0127315598172,168.23235347762665,465.51356176328267,938.4262901900645,cotton
731.2802306016845,616.195392391667,555.0267521890507,666.7729951347235,360.9521743997905,744.2494125634317,polyester
1000.0,795.5909082778629,786.2722677922374,872.6966104457333,1000.0,923.7044035231006,polyester
761.9881580210183,1000.0,1000.0,926.7533387409629,1000.0,893.1006747397734,polyester
133.41678454308104,260.2355136590395,211.5787511608272,0.0,205.96675324312162,154.27771378724754,denim
281.57795307021786,281.47227693072085,537.8757286257112,314.6470088038039,413.06595968049004,414.3607497200409,cotton
632.1435722211661,897.7889248690888,929.3042730598544,686.6477683782697,638.7716844877464,806.5625323331121,polyester
816.2121072081147,720.8891232441326,838.2821317296371,747.4199731606085,1000.0,994.2718290373967,polyester
181.20897812762948,173.35096794250785,536.9712062772463,253.64541862716635,52.08308905842031,256.17563727632086,cotton
430.8425682373225,249.18631036747922,343.92631543987767,425.00774527898403,306.2400878339146,190.05035668663186,cotton
297.48284184420754,0.0,307.66029188233233,496.2885201131123,550.6536131252351,335.0545838063234,cotton
219.41125850623914,419.7980635629275,0.0,247.82143524473457,56.1047406497143,0.0,denim
78.6586849896293,148.30105615029333,143.91045810227695,0.0,0.0,0.0,denim
823.8758408530448,673.9480155196297,800.4737002425635,755.5783024652371,821.9836498500081,767.8760766072967,polyester
536.1443273344613,860.7829780993138,366.9325606364167,774.7278756225753,583.1699690959233,778.3047384791583,polyester
375.2256765821813,353.05672196769876,511.31370115654886,535.583993790596,639.2158059907763,910.0385759092775,cotton
49.3383707680152,96.96254467011369,38.422171280956164,0.0,163.45463892937448,283.41180635113926,denim
672.6325053985505,860.9430689731215,1000.0,1000.0,996.3551625617216,1000.0,polyester
196.85309185703747,340.187338067724,159.7330729679971,7.935041650581368,0.0,0.0,denim
207.8610163662523,75.28724130213925,11.558004414844802,0.0,421.4814238346214,356.14597668569036,denim
669.185874497501,610.4284275332863,646.2249812924499,715.3384417718842,454.79525534647485,710.0558433222329,polyester
295.1594111454279,242.82937604139923,4.192556795338362,68.7295482121409,0.0,218.4424875857086,denim
881.987041516836,786.7184015722686,707.1481546795791,763.8960463915441,858.779369909643,960.9906425990943,polyester
344.9346398147742,416.63778040744836,381.2335230623921,408.9393834653175,472.4822789803328,490.23782271810416,cotton
771.008876887064,992.3739374065,1000.0,799.1910646537665,1000.0,1000.0,polyester
784.5465569653154,1000.0,922.4770293811143,799.0974577244547,1000.0,1000.0,polyester
665.1285514671017,768.3853375842257,962.6016969114946,1000.0,757.9576013164796,586.608935111693,polyester
110.32921541267642,229.92726916576433,509.5351083550329,274.5341141038052,341.15654017068755,253.180453825133,cotton
986.94501389306,894.603726729929,782.0045045620355,1000.0,1000.0,1000.0,polyester
139.294312552037,272.28239680964975,0.0,143.56599262409011,402.62893635790397,91.06708037748342,denim
522.098025387264,561.1452673203116,730.9122933922653,511.5043637957811,749.7105711544182,816.7256571336347,polyester
538.4090514630477,349.4015445059678,389.79132954614903,184.3350044356223,354.8012063741519,374.37915618018644,cotton
555.6922055020179,746.2941992526145,781.6973735082735,753.8555584269579,1000.0,1000.0,polyester
0.0,28.120061226624102,136.89234700552265,124.0060053634724,0.0,246.20472466954354,cotton
204.79802958744176,0.0,14.780156430015865,0.0,51.96129657978602,31.508812729320738,denim
751.6046445895089,784.9940771159131,1000.0,1000.0,1000.0,879.963925945694,polyester
633.9265710743141,933.0530573797787,652.3967308919076,797.7205020036356,811.9909043928805,935.3269876597545,polyester
385.81791649937145,687.8661160027922,871.3256879170835,1000.0,707.1324236523471,713.1720762915626,polyester
727.3995875544176,637.9876592394212,934.209157765251,735.7336298673791,1000.0,905.2374090306919,polyester
352.9635400198703,0.0,0.0,332.5237272782701,237.92260503703153,408.50147727149056,denim
228.8882580038532,308.2267427088462,23.480850479849835,341.5280056862015,306.14486822511276,147.9281992714138,denim
205.34833946321112,357.0625959869911,303.70149345515324,192.00841840649124,314.5679132197593,461.95737277100784,cotton
61.29488007372903,91.36809802563378,203.96881501045382,156.75409939441712,10.170233592240962,117.63520098835359,denim
593.0692321149552,554.3631230631203,918.1892258813782,992.4997394310614,357.29851562214697,700.9114000259174,polyester
0.0,264.31558321495123,56.41340922499828,68.1321305573093,229.88142162033557,0.0,denim
113.91833842085663,0.0,122.49383903335804,40.319671390661995,149.81943144011188,86.07644465615182,denim
297.43525620518574,262.17008015604785,314.0738284354971,127.85432210595458,271.5365131963656,0.0,cotton
0.0,435.79265849779335,15.165968793614567,0.0,0.0,105.82438633678358,denim
90.22735267843285,227.80961638483205,38.76707136214901,233.0515184673505,407.7192348491096,309.175879431621,cotton
31.527182957676956,90.36743902625564,95.00149813370798,112.6691823273474,200.95438465903192,226.00156206769284,cotton
751.2590418379791,1000.0,962.4531557856536,781.3913201954888,994.1379095324772,983.6773052376312,polyester
188.47750261831553,126.05378914145446,316.54093934446144,288.7128734070616,235.5160088294495,38.474190701224614,cotton
0.0,0.0,273.4669279017769,0.0,139.6156327743678,300.078799296366,denim
478.10840302706333,530.2186096618235,252.79663879530102,625.9198691625731,326.34889502991325,488.7003110226545,cotton
873.2601705008175,1000.0,901.5819306128974,1000.0,1000.0,828.2148065454968,polyester
66.02064909490383,33.39768526996748,31.664877886201808,24.97222302906006,0.0,151.03501510617002,denim
211.22157367037823,479.4352659956673,771.1841266679065,646.3488890201169,548.313869137217,682.8076032595708,polyester
496.77652664148934,461.26039232498425,617.6014875490021,534.140425294533,870.2727057846415,697.8278421927969,polyester
240.4867501542575,49.85139885649032,0.0,178.9623397970659,0.0,0.0,denim
0.0,117.62888852368542,0.9445964750460973,262.88794706650714,398.4639067282138,265.6943266280255,cotton
31.960617075003007,0.0,138.5439860506662,93.19117577019222,65.58271069998811,289.503206018944,denim
555.9624035953151,1000.0,678.5881945579644,854.8106458484607,475.6772287130269,917.084293538098,polyester
513.3343522996593,489.87727989335394,348.8743199402063,388.7966006310892,743.2150389652478,527.3498353823544,cotton
84.88633010501457,277.9084582793594,173.82120089335808,0.0,290.5489134245457,403.21895016791484,cotton
255.58556391412495,343.12058544475497,405.92811738650954,394.3441984265535,329.2631649593503,280.526853194329,cotton
186.1890726451938,200.5962923173789,0.0,178.70755058569142,229.05480490715917,122.75094193243919,denim
348.4295300668297,0.0,0.0,0.0,312.30730252978054,71.97960799985117,denim
710.3499265104925,850.8624657816741,1000.0,1000.0,939.5087810019161,1000.0,polyester
115.44390283283748,25.10683788455148,82.58834301560553,276.0299391707231,135.44146874993086,0.0,denim
0.0,141.4517496574311,161.20591786930146,240.92898445526686,123.68668667366217,0.0,denim
547.3246136720337,465.21904081261596,508.74093831062737,381.56357044809056,440.4994365459663,680.2399199653562,cotton
0.0,46.861896473670456,100.39773718946344,0.0,0.0,323.80791510118655,denim
106.46303744503429,7.416502430579413,166.63751829721744,11.134976256645245,282.28361045619476,66.9457711172142,cotton
190.06979434130838,234.85200327514326,363.39021197821364,186.93392490956504,491.77655279502505,300.4185570217797,cotton
0.0,175.272874182769,405.12118753505456,472.15122865537677,351.1567086768163,186.7889381684241,cotton
118.77343919713923,0.0,237.24649742515226,0.0,0.0,202.81256642112794,denim
969.8618965734236,1000.0,766.5509989703662,834.9053323060891,1000.0,1000.0,polyester
144.22965002674502,245.91591410333953,287.0436332608511,0.0,14.653505633298643,659.4494159443525,denim
404.72967823015097,982.0237823180046,677.9279874366624,594.7686710633377,410.8598151486804,668.7488802566735,polyester
360.3380869830844,353.45512486330796,332.6394219671893,473.2266451677699,662.3616188817334,792.0215590413436,cotton
174.03212238654402,0.0,33.486318083892655,0.0,0.0,328.35170291772806,denim
343.7359136998556,537.4975823833639,848.7900110184555,868.3076927323034,1000.0,799.5622897522154,polyester
0.0,116.69589209559761,161.18641619060259,58.9203456515866,250.75967140077023,66.70951361688242,denim
933.6068167611764,824.1961441023498,939.006418911714,1000.0,886.2825841700851,992.9638788499889,polyester
644.4851640494395,452.30192333522126,772.1051395143911,520.7702421839392,788.9973103432924,727.8710503171773,polyester
253.08399879754285,181.76740564111833,254.12871077874027,508.3389593060293,669.5011199909866,466.8723833541877,cotton
339.5297928446306,0.0,0.0,283.73552815181375,215.57609091281722,0.0,denim
435.0463372281778,538.0956127386341,312.531546644776,386.5858421699704,513.0340861741553,465.23762848433245,cotton
774.3992470430102,562.0741303269161,757.8009289152789,787.0442400535834,1000.0,886.3616527545936,polyester
466.9194932464276,66.55678211963462,65.54836070712517,0.0,80.5135183060271,0.0,denim
83.08366643260145,0.0,0.0,0.0,151.3240847657236,190.04520859678598,denim
272.23133009721505,334.154911869335,584.0904940339999,486.3969351897289,336.37820939337655,720.8505323635007,cotton
161.92603092544118,32.676931143018685,0.8202566761661672,62.06957124050166,0.0,0.0,denim
733.6304222947731,711.1100005797633,947.2771868158504,570.7155256026076,677.3978857254739,1000.0,polyester
48.84352013111841,174.8524652351494,0.0,464.91827144334303,93.18007895700417,0.0,denim
723.128936630552,1000.0,909.1379800814444,957.5656523974832,1000.0,1000.0,polyester
418.36422515333913,193.80719619100984,0.0,94.87336184979839,0.0,48.36224613359332,denim
415.58574174443083,553.3611910691502,283.42872851720625,370.35250470556775,611.3826913829959,524.225291379109,cotton
0.0,282.4603312622335,3.718713630761144,6.337967484618254,0.0,69.29720291525959,denim
943.881083677726,917.4719274797515,1000.0,941.4823208870516,1000.0,986.3854379435363,polyester
571.9941301852505,649.4610385565105,673.9903592436494,735.2139688899389,906.4016219595336,676.3666660353513,polyester
468.354199040905,751.1513569897656,522.5059399332279,676.1735382119897,592.8350910656725,722.2886295233747,polyester
468.18014259831625,573.5122796202685,162.41122347460322,607.1339057179355,333.6922139890064,757.6520301273374,cotton
10.884075055381942,300.65907059710736,0.0,273.27323809115734,512.7081395609785,152.15638557480432,cotton
438.4996919345564,203.54819659040524,370.89863355393913,596.4854531538565,656.0804159639781,942.2098952021854,cotton
624.9150448675639,260.8661740642598,318.94401927584005,450.6625084134148,502.98560604647645,388.49991535980786,cotton
781.3708393385854,728.6668451041897,650.7893524426747,829.6230237379559,1000.0,815.808171233966,polyester
31.73505400698444,186.0971847129029,0.0,31.282917850446424,65.49146526715607,164.7642448577223,denim
299.8371497313284,405.25368783118364,428.5188611338678,623.6570936618725,387.04395067970574,461.59236528139456,cotton
28.095965634463028,247.63662132439862,237.14493024846774,115.37422341279218,0.0,301.7764680844338,denim
358.5130622548387,612.4849272107805,708.3981765197581,452.9124190180739,487.8173269247664,632.89329724709,cotton
310.1302632827281,581.451834939884,135.50520477501345,421.3319426866227,615.2712597581676,472.8090243842017,cotton
765.1721089743088,903.2394459920164,620.1033439170308,791.7791699713467,1000.0,1000.0,polyester
0.0,0.0,0.0,95.61151301413784,96.84737077937771,0.0,denim
306.85530895773195,273.2525577831346,246.4214634698517,226.87034682397362,456.4051789371599,168.54955806251093,cotton
319.4504716661246,310.38732205968347,239.98516016669996,360.42800720325346,441.9359957207178,591.8352057792254,cotton
426.88931716673585,169.74805861392088,708.1704258105393,595.3816786619383,371.6834891955271,676.7439044904477,cotton
0.0,22.370711324838922,76.01862418812382,197.23916088134263,0.0,117.85749577862853,denim
360.32455467882914,390.3856082817927,201.06953470407265,511.47988290851964,153.3189662404574,227.8378496788594,cotton
375.4977634810845,283.89668117438293,477.59479481145195,145.9355296471445,41.66762420838057,236.556159222102,cotton
931.4094114765408,1000.0,912.6827703776897,1000.0,1000.0,1000.0,polyester
0.0,138.2913956521188,144.23283074705705,0.0,152.57028020713489,91.24824669980126,denim
231.16866476601353,456.2000855805795,0.0,220.91955685708803,65.3308984882259,0.0,denim
245.2309740774145,227.0325223431728,10.80449988620822,0.0,542.0258746991937,93.63143183073183,cotton
419.9941645030945,626.4981888369576,581.3986073018723,598.9284911199032,499.3747346634354,1000.0,polyester
90.0891314683622,0.0,423.1765194830792,122.72000649047003,42.923176240133856,0.0,denim
138.22205643153438,242.61131872047307,180.91872834248647,0.0,405.40410855989296,108.02863148125115,denim
899.5061360505089,755.8182034520645,887.1152003353629,875.9994367963835,952.2590950862352,1000.0,polyester
816.7297729330269,732.9207943660597,639.2890736050635,815.7801106283882,1000.0,1000.0,polyester
682.531219285749,837.157865158448,820.0983658931083,863.2499788697984,916.3498011353162,585.4364311289676,polyester
312.8754427287081,267.4863301716942,0.0,0.0,291.9998256482505,0.0,denim
1000.0,1000.0,755.8947191776676,966.4793369427624,1000.0,1000.0,polyester
186.76414910398415,614.7096880321919,514.0899098199131,603.627053416661,706.0350558979321,581.081096475154,polyester
668.412980806882,844.6021415102972,1000.0,1000.0,797.2702603878411,902.2279893252992,polyester
56.418554172444914,52.73717919339363,367.65010645999206,182.95034709316872,14.31199416795761,100.20367544935002,denim
471.2264966596145,799.596828831886,660.8037950177071,426.7119871157231,660.0057700232711,830.1231645883836,polyester
584.418527698493,856.3397482053539,443.4001676730443,857.2235427732503,702.0274831678703,773.5453556159039,polyester
361.1214421441723,263.5156292657082,0.0,134.08655450007512,249.70821623439522,6.366817267238105,cotton
0.0,353.2179474993898,83.32460307375368,100.58539152510983,334.2779421591548,2.848889661786025,denim
144.12513366168133,202.82835590068623,102.26069508038324,0.0,159.84370237810901,159.64257695984438,denim
403.97814712987,533.9223486542783,702.7471655115343,720.5925571221793,1000.0,829.0679217459297,polyester
289.57310242861547,526.6071048416986,599.1346226618463,885.7509995852666,141.8104656620671,424.55818786109626,cotton
820.9696459336487,888.5007832345832,607.5034768498638,697.7683331687131,596.1358003687011,550.9031795951952,polyester
298.1316084015076,697.0241800985507,516.3622094788857,383.1389690962436,418.9539241500621,536.2804677652614,cotton
183.90339891237332,286.64990702278646,0.0,34.080157879914445,314.9717198712162,0.0,denim
583.6784775723447,963.4184866215081,992.5197369564571,691.4334704178569,931.4253290262529,1000.0,polyester
341.6753855972589,32.29299999970769,0.0,306.5571177601651,0.0,72.10226958633048,denim
180.13271641169757,165.58148151496968,161.23436068836423,148.69526904682675,22.983518973066218,0.0,denim
354.40053556576726,648.1239746654475,502.9917310407568,292.23531657844575,287.22010679639334,323.26876226926163,cotton
205.18832407845917,154.13969705906584,109.47865206231494,0.0,0.0,0.0,denim
524.1872116610023,795.9368784428771,943.485186332796,836.5842281547057,1000.0,643.0626585393857,polyester
245.33521253863802,82.08548255643042,0.0,219.85601249609465,0.0,147.413089497707,denim
79.20075743332569,41.91444617069632,0.0,0.0,127.82508220375374,0.0,denim
673.0040307788628,831.7967699285537,761.0909673292476,1000.0,930.5629617428502,1000.0,polyester
525.9093084244345,602.6113050679315,429.34973904076014,565.6146238736675,647.6246708132267,754.6509559059908,polyester
115.61877548688018,459.1826509562191,170.2818081497669,89.66783194804052,113.81972330478209,441.49988658639836,cotton
181.71098944762807,50.27561782394312,26.81238299283168,0.0,13.089880423973895,99.92195002518221,denim
682.2455463592556,648.197470011661,952.4946927839629,988.2965364181771,755.2638784371455,1000.0,polyester
281.1748143798623,86.18328923974445,251.608728695018,9.290103350050515,492.4855748317106,518.4487812441353,cotton
382.5190516280426,523.2853246843491,617.6213583064375,355.548598391827,665.8646136767608,581.0493569712701,cotton
915.7407294986198,1000.0,964.1781798733657,1000.0,747.8041495586243,1000.0,polyester
56.70700769285095,322.605762372595,18.61839270234303,99.76794568869988,257.63239582660356,0.0,denim
375.4924685094261,94.17333369519639,90.72898999687224,0.0,121.06163647038079,0.0,denim
492.52966273199064,739.894283809601,870.4921180098156,940.159485374165,723.9129554215085,1000.0,polyester
355.71986124356476,174.82761508786658,409.33610865644107,394.1411928477619,272.29617873412366,358.4790788247473,cotton
947.8254836324269,877.6232977651507,821.6828845508087,820.2806925274502,1000.0,989.2205555045608,polyester
67.08267588504263,239.00696660180793,0.0,119.18668486804063,242.87109178272834,144.9309496293355,cotton
366.8223729600414,89.10165971776328,0.0,0.0,128.60097223016217,333.8752703972913,denim
316.7563036066739,221.67853617185102,167.89135727541927,283.1490415015652,93.54073198363923,221.49309115347364,cotton
236.2551465519475,165.50889633182214,0.0,0.0,410.92814326987406,0.0,denim
190.28695813487212,159.24584722094443,499.3998588419106,445.9429990879469,0.0,160.64486039746694,cotton
344.9364700843019,358.0954145636377,532.3306152349802,735.95356521445,579.1598037427245,799.7430181502893,cotton
154.76716438452408,450.2169872028265,122.36712153520382,185.92439457229648,301.79726802346255,52.78194177960282,cotton
249.89031404089425,605.3131740532662,54.95138996123663,298.07530489842094,362.77481416283985,133.88099557642732,cotton
280.1392834600937,0.0,230.00480185644324,263.61023647297736,0.0,547.7434465988961,denim
96.13172629755076,0.0,0.0,367.9901977179191,240.27672592922414,211.64982523489763,denim
0.0,0.0,0.0,313.23564970124147,47.18606008348015,0.0,denim
499.63238372235844,409.78693608872805,337.4394525766332,194.55610544716518,311.4515015885157,353.2359639646304,cotton
212.55339894060575,203.02498073107216,105.70818141457272,34.98923745381847,0.0,0.0,denim
811.338307336832,846.5374905018684,882.9045289473146,956.1200033474963,802.7268197122044,895.8076485516326,polyester
928.311897230697,993.7040348805224,1000.0,864.4049411698987,728.1121546736042,1000.0,polyester
351.1142336274361,504.4342909347309,618.0534244125076,762.9267755827414,801.8988228707213,800.6039229754355,cotton
0.0,0.0,94.09153344549414,355.2849062434177,262.7221738904172,0.0,denim
575.193398824824,686.7591329562741,874.9494910549246,541.3958290589186,1000.0,614.0159170882644,polyester
0.0,85.27776985882666,0.0,47.742704356334244,367.78931326696437,44.02693775768934,denim
218.71435293673144,0.0,0.0,106.0228269074292,185.20443053216724,758.0568104029644,cotton
367.42375556871286,225.63911528757063,329.37581729378576,428.0447497145941,346.6271610636953,659.6904731108352,cotton
25.198566065448254,0.0,0.0,44.496918976512795,0.0,123.4882531211344,denim
206.34799162240142,776.5191881638207,589.1248354295043,902.1300169043933,602.8131975053494,480.9965143140819,polyester
229.57758378574732,458.93854961744034,308.4333637924923,336.24723980849967,818.4038215917424,156.70083693044944,cotton
511.50164554214075,488.21194910610114,347.2456902085104,18.237859753389614,333.716744433602,507.5000695518133,cotton
0.0,0.0,169.4396363552801,0.0,28.790924671152077,37.590623972318056,denim
731.6131967827587,544.8869363981105,1000.0,621.3740293549091,653.5054793677675,723.8582956320852,polyester
549.3867804382102,787.06199664118,412.03601139914514,679.1953510816622,904.5973778672663,724.529188598856,polyester
567.0280120220174,0.0,232.06482434664596,480.5816313402738,688.3338854497443,362.7908041775521,cotton
652.5157848732912,997.7594725727953,738.5786653265401,708.3913552104706,586.5438569601706,827.2341373357353,polyester
155.95945962752677,0.0,194.33783727227026,0.0,0.0,306.3996861199963,denim
507.2687024774949,319.00792992667766,183.61382228534148,70.04578250589944,494.52676071085176,96.59669546555475,cotton
609.5448697123236,284.48173029980876,344.2201525967356,315.7890165192986,642.3592013073817,498.40791003261273,cotton
744.4237926818906,1000.0,1000.0,844.8593338260046,955.8274530545128,993.0942392327021,polyester
596.5039558409785,1000.0,996.3684077549127,753.4317622475896,1000.0,1000.0,polyester
561.1323188593578,351.71099911353195,656.2543461368725,806.2854129785039,571.7732856823578,667.0512575596018,polyester
453.9238273348357,524.4788438466359,338.06116953335,317.9113915969526,679.7465696369386,719.66912169635,cotton
167.71150772441138,0.0,256.5549218833414,169.0390927469938,224.293606728096,147.4471832055104,cotton
654.9488369010852,781.6913341862257,623.948311953765,658.8162962668,872.2426745005437,767.2686092744622,polyester
1000.0,841.5611988508014,769.2656946960433,1000.0,593.467651582368,1000.0,polyester
181.31430922799854,226.7387206797176,156.00695000599433,218.86262698495653,214.34564298046362,104.27565401707713,cotton
374.3440813615709,0.0,215.2149521612086,219.74610229271204,168.84035595765602,174.24825561260803,denim
917.5482879222003,958.5713037168596,877.2267726769569,811.5726386720376,989.214854688531,1000.0,polyester
631.8709676669337,215.84739886182638,614.4976024298405,477.71864159703046,732.6262664784308,602.2179661072541,cotton
148.15371122357445,276.6263811594115,283.3357092194065,0.0,264.6789774363327,29.069537723635616,denim
216.3795669430644,18.97621820977856,143.37283512725338,0.0,0.0,417.57279340162836,denim
23.065985816981637,0.0,0.0,62.5888768282528,204.8524273930733,56.28237985425041,denim
718.1141225452177,1000.0,1000.0,1000.0,830.9494065419213,1000.0,polyester
917.946857496197,878.5255555874938,950.870172173777,828.7725661183165,1000.0,940.5300397857482,polyester
523.8667321649255,702.3341911890552,861.2289910356384,460.0234884049985,623.5203872619038,571.9020131991093,cotton
101.72885044485129,279.4218522390039,122.49750389796193,0.0,0.0,258.2279400040966,denim
0.0,0.0,189.66005454327205,0.0,194.45212225461069,0.11862752050900127,denim
196.1457540156149,398.0876967395456,485.22960499970304,327.9414371718126,394.85896531441307,129.93846427220313,cotton
723.1977567950066,942.6198840764703,910.327200357471,925.3342303329405,901.1071274678513,1000.0,polyester
0.0,291.21759743370876,18.090072596918418,0.0,170.81414077388158,0.0,denim
538.546890355063,695.8762138627741,630.9151612279553,640.8104986418643,507.53577066168316,854.8113735071483,polyester
228.2337834413752,93.89494498446079,146.93071233305858,0.0,0.0,50.82379473914905,denim
927.6307511706871,862.4023399398078,1000.0,897.6497349346524,1000.0,1000.0,polyester
59.080830746112724,395.8378819016933,489.3911585232233,532.2916421597673,500.8412866236795,339.5977900786754,cotton
594.313872493166,797.6873334392222,648.5881825607332,558.8353010032966,566.1908453259582,711.9096327169555,polyester
608.004226019664,612.913549874228,587.6911539747613,611.6395901859504,928.0175543247781,798.0190702297721,polyester
1000.0,764.818061413458,660.6220351182778,945.5038606033154,787.8049591137994,717.1922801880877,polyester
0.0,10.631251513481033,348.37524025833784,0.0,0.0,271.7643558622234,denim
702.8486462453839,757.0853206328941,726.1510717897428,914.4109922276308,470.3275923158431,708.2317915773413,polyester
340.284142100178,0.0,220.25127338866804,0.0,220.99577105749415,239.94565593508577,denim
920.1317942146046,732.1802492925822,911.3763387029798,1000.0,769.4609971302608,1000.0,polyester
650.2542592489115,841.5424040263222,659.7440492394377,805.2466372740006,487.96190668372094,674.739542445791,polyester
85.22881975693139,8.961417124645493,33.13266821327616,68.23618390494188,147.59923243958912,109.13019370355823,denim
675.2641323154398,758.3465353101069,554.3490361688762,879.7169607727965,962.427469851549,796.544125264655,polyester
205.85082041662542,0.0,0.0,40.075686573326635,0.0,6.52659313110567,denim
0.0,199.52429694933704,374.7979257982697,0.0,240.0261551839499,117.41071665044791,denim
881.393408393265,859.9462171612041,973.3806811478584,1000.0,1000.0,1000.0,polyester
0.0,19.89256741001401,244.7975869092977,357.3322014074145,309.78749713756724,0.0,denim
430.84003706912716,432.5383673265482,662.0466958428002,342.06886267258983,687.4161064457271,573.3109399330023,cotton
229.36605932417757,143.78975334491236,172.30042229531966,230.9479836829222,319.5179161062791,0.0,cotton
11.220073062783399,0.0,158.94656375006826,250.0737845125513,0.0,0.0,denim
65.53012739196647,230.83858008550612,62.50478380338227,69.47119666087164,53.86306039193572,146.44157802426184,denim
652.3176609476217,893.1447012803237,585.6294578102209,988.9513609716352,970.5273566902033,909.6688100428314,polyester
677.7524409775004,760.828963635197,803.6358246693517,964.3493035439313,785.8455323736803,849.1830721855606,polyester
691.7938117731936,707.6203799453881,973.8818860123444,772.5575697568407,796.8813390074606,990.6295039576223,polyester
0.0,0.0,0.0,147.1894726204879,0.0,0.0,denim
685.7834385495314,750.8628639991998,685.5109443901192,839.2822286775732,825.6205230659327,676.3268049568017,polyester
0.0,315.89038717507106,40.763759438710835,0.0,72.74875491490873,0.0,denim
676.1664842801813,746.0308147118412,983.689157651115,653.6473227018201,596.1802590289137,488.7447532848678,polyester
678.0627938642763,731.4197643912316,590.7747536425006,893.321432548772,1000.0,1000.0,polyester
704.7903609709408,920.5638214016017,1000.0,1000.0,751.6464793226493,925.3371989192473,polyester
268.9065526331028,381.5231230943546,393.49476091697477,599.898209526731,354.0728082605599,660.1711834356897,cotton
901.8057227567208,1000.0,713.5823073450946,993.838482973206,1000.0,923.5434144535634,polyester
244.4120845204828,302.5660194726611,186.68320749950826,315.0671456228796,423.526508055482,338.4386913987453,cotton
795.5778294139544,482.6564522124375,1000.0,1000.0,860.7669921715873,977.8389188920163,polyester
610.9574143443024,665.3653713675666,793.8522242726774,674.6449867413949,771.9734913258447,710.7342382198442,polyester
387.631567439444,572.8832681426659,744.3213512279617,824.2866835392038,661.0232604398257,906.5219871458977,polyester
192.56802540902487,0.0,393.8402517274177,318.28781545468274,214.87426234999623,191.54717840534698,cotton
